id,taxyr,businessname1,businessname2,ein,votingmembersgoverningbodycnt,votingmembersindependentcnt,totalemployeecnt,totalvolunteerscnt,activityormissiondesc,typeoforganizationcorpind,typeoforganizationtrustind,typeoforganizationassocind,typeoforganizationotherind,otherorganizationdsc,formationyr,legaldomicilestatecd,legaldomicilecountrycd
201721809349300982,2016,EDUCATIONAL COMMUNICATIONS,OF COLORADO SPRINGS,841087230,3,3,15,150,"EDUCATIONAL COMMUNICATIONS OF COLORADO SPRINGS IS THE PARENT COMPANY OF THE POWER & LIGHT RADIO NETWORK CONSISTING OF KTLF LIGHT PRAISE, KTPL POWER FOR LIVING RADIO AND THE LEGACY. OUR MINISTRY MISSION IS TO ESTABLISH, ENCOURAGE AND EQUIP BELIEVERS IN THEIR DAILY WALK WITH JESUS CHRIST. WE ARE NOT AFFILIATED WITH ANY ONE CHURCH OR DENOMINATION. EACH YEAR, THERE ARE TWO FUNDRAISING SHARE-THONS HELD FOR THREE DAYS FOR KTLF AND 1 DAY FOR THE LEGACY, EACH TO ENLIST THE SUPPORT OF LISTENERS FOR THE COMING YEAR WITH A MONTHLY DONATION OR A SPECIAL SINGLE GIFT. IN ADDITION, LISTENERS CAN BECOME DAY SPONSORS HELPING TO UNDERWRITE AN ENTIRE DAY OF BROADCASTING.",t,f,f,f,,1987,CO,
201732209349300348,2016,Swift Eagle Charitable Foundation,,800109707,6,6,19,,Swiftly helping those in need in Eagle County through financial assistance.,f,f,f,f,,,,
201431289349300013,2012,THE YOUTH FOUNDATION,,841442909,48,47,164,212,TO PREPARE CHILDREN IN NEED FOR SUCCESS IN LIFE THROUGH EDUCATION AND RECREATIONAL OPPORTUNITIES.,t,f,f,f,,1997,CO,
201512789349301056,2014,US LACROSSE INC,,521765246,25,25,109,500,"US LACROSSE IS THE NATIONAL GOVERNING BODY FOR THE SPORT OF LACROSSE. THROUGH RESPONSIVE AND EFFECTIVE LEADERSHIP, WE PROVIDE PROGRAMS AND SERVICES TO INSPIRE PARTICIPATION WHILE PROTECTING THE INTEGRITY OF THE SPORT.",t,f,f,f,,1997,MD,
201300599349300440,2012,MOUNTAIN STATES LUMBER & BUILDING,MATERIALS DEALERS ASSOCIATION,870253627,12,12,3,,THE PROMOTION AND ADVANCEMENT OF THE LUMBER AND BUILDING MATERIALS INDUSTRY THROUGH EDUCATION AND TRAINING.,t,f,f,f,,,CO,
201503029349301515,2014,MOUNT CARMEL HEALTH WELLNESS AND COMMUNITY CENTER,,273546373,6,5,28,50,"MOUNT CARMEL PROVIDES INTEGRATED HEALTHCARE, WELLNESS & COMMUNITY SPIRIT IN LAS ANIMAS COUNTY, CO.",t,f,f,f,,2011,CO,
201303179349301605,2012,ALFRED A BRAUN HUT SYSTEM INC,,841441504,5,5,1,120,MAINTENANCE AND MANAGEMENT OF HUT SYSTEM,t,f,f,f,,1997,CO,
201331629349300518,2011,BAPTIST HOME ASSOCIATION OF THE ROCKY,MOUNTAINS - AFFILIATES,742755828,7,6,471,408,"TO PROVIDE NURSING HOME CARE AND HOUSING TO LOW INCOME, ELDERLY AND DISABLED PERSONS.",t,f,f,f,,1949,CO,
201141969349300024,2010,UNIVERSITY OF COLORADO HOSPITAL GIFT SHOP,,510136492,6,6,0,0,TO RENDER SERVICE TO UNIVERSITY OF COLORADO HOSPITAL FOUNDATION,t,f,f,f,,1975,CO,
201742509349300129,2016,Friends of Agape,,462853104,5,5,0,5,"Establishing churches, training, Bible translation, serving the poor.",t,f,f,f,,2013,CO,
201112939349300501,2010,Littleton Soccer Club,,742657972,516,516,17,858,Youth Soccer Club,t,f,f,f,,1960,CO,
201722639349300557,2016,SHADHIKA PROJECT INC,,770344785,7,7,6,10,PROVIDE FUNDING AND SUPPORT TO INDIGENOUS INDIAN NON-PROFITS WORKING TO EMPOWER GIRLS SO THAT THEY CAN REALIZE A BETTER FUTURE.,t,f,f,f,,2002,CO,
201703199349307215,2016,JUST FOR KIDS FOUNDATION INC,,841560982,9,9,0,20,EMPOWERING YOUTH AND OTHER ORGANIZATIONS.,t,f,f,f,,2000,CO,
201632039349301108,2015,Joint Development Associates,International,841286934,8,7,5,11,Catalyst to individuals & communities to raise capacity to sustain & promote development.,t,f,f,f,,1994,CO,
201502409349300220,2014,BOYS CLUB OF GREELEY FOUNDATION,,841009628,6,6,0,,PROVIDE FUNDING FOR THE BOYS AND GIRLS CLUB OF WELD COUNTY,t,f,f,f,,1985,CO,
201721379349300602,2016,LIVE YOUR MISSION INCORPORATED,,463382821,3,3,1,50,"Educational classes, seminars, retreats, and church services to train and equip under-resourced leaders. Support to orphans and widows, and to young people caught in sex trafficking.",t,f,f,f,,2013,CO,
201411229349300741,2013,FRIENDS OF SOUTH GEORGIA ISLAND,,452549443,6,6,0,0,CONSERVATION OF THE SUB-ANTARCTIC ISLAND OF SOUTH GEORGIA.,t,f,f,f,,2011,CO,
201142379349300404,2010,CHRISTIAN FRIENDS OF ISRAELI COMMUNITIES,,412020104,6,6,7,0,"CHRISTIAN FRIENDS OF ISRAELI COMMUNITIES (CFOIC) FOCUSES ITS ACTIVITIES IN THREE MAIN AREAS:1. EDUCATING CHRISTIANS ABOUT THE LAND OF ISRAEL AND THE BIBLICAL SIGNIFICANCE OF CURRENT EVENTS IN THE MIDDLE EAST;2. ENCOURAGING BIBLICAL PILGRIMAGES TO THE LAND AND ARRANGING FOR SPECIAL PROGRAMMING IN THE JEWISH COMMUNITIES, INCLUDING TIME WITH JEWISH FAMILIES; AND3. RAISING FUNDS FOR HUMANITARIAN PROJECTS IN THE LAND OF ISRAEL.",t,f,f,f,,2001,CO,
201613339349300111,2015,CHILD AND FAMILY ADVOCACY PROGRAM,,841305384,12,12,10,115,"WE FACILITATE A COLLABORATIVE APPROACH TO CHILD ABUSE INVESTIGATIONS WHILE PROVIDING CHILD VICTIMS AND THEIR FAMILIES WITH SUPPORT IN A SAFE AND CHILD-FOCUSED ENVIRONMENT. WE STRIVE TO MAKE THE COMMUNITY SAFER FOR ALL CHILDREN AND FAMILIES THROUGH INTERVENTION, EDUCATION AND ADVOCACY.",t,f,f,f,,1994,CO,
201322399349300717,2012,TENTMAKERS BIBLE MISSION,,382597776,10,8,29,6,TO PLANT AND DEVELOPE CHURCHES THROUGHOUT THE WORLD.,t,f,f,f,,1985,CO,
201340879349300304,2011,Fort Collins Area Swim Team,,742469145,9,8,12,443,"Create an environment where swimmers can develop their potential as an athlete and a person. To teach swimmers to set high, yet realistic goals and to accept the challenge and responsibiltiy for success. To develop in swimmers a positive self image, social awareness, and mutual respect for teammates and competitors.",t,f,f,f,,1992,CO,
201731299349301758,2015,THE GERALD S AND MIRIAM M FRIEDKIN,SUPPORTING FOUNDATION,030527948,4,3,0,3,TO CONDUCT AND SUPPORT ACTIVITIES FOR THE BENEFIT OF THE JEWISH COMMUNITY FOUNDATION.,t,f,f,f,,2002,CA,
201302069349301010,2012,Day At A Time Inc,,841056225,9,9,4,14,"Provide meeting space for 12 Step Recovery Groups, along with sales of literature, beverages, snacks, and holding a few social events.",t,f,f,f,,1987,CO,
201610759349300731,2014,STANLEY BRITISH PRIMARY SCHOOL,,742325997,16,16,254,400,"PROVIDE K-8 EDUCATION TO STUDENTS FROM DIVERSE SOCIOECONOMIC, ETHNIC, AND RACIAL BACKGROUNDS.",t,f,f,f,,1984,CO,
201631379349302498,2015,MOUNTAINFILM,,841271056,14,15,22,220,"DEDICATED TO EDUCATING AND INSPIRING AUDIENCES ABOUT ISSUES THAT MATTER, CULTURES WORTH EXPLORING, ENVIRONMENTS WORTH PRESERVING, ADVENTURES WORTH PURSUING AND CONVERSATIONS WORTH SUSTAINING.",f,f,f,t,,1994,CO,
201723189349309012,2016,JAMES RESOURCE NETWORK,,205129941,5,4,1,207,"TO PROVIDE RESOURCES, EDUCATION, INFORMATION AND PHYSICAL ASSISTANCE TO SINGLE PARENTS AND THEIR CHILDREN.",t,f,f,f,,2005,CO,
201500339349300135,2013,Imagine Housing Corp III,,454621429,4,4,0,4,"The Corporation shall have the power to provide elderly persons and disabled persons with housing facilities and services specially designed to meet their physical, social, and psychological needs and to promote their health, security, happiness and usefulness in longer living, the charges for such facilities and services to be predicated upon the provision, maintenance, and operation thereof on a nonprofit basis.",t,f,f,f,,2012,CO,
201311349349306431,2011,RAPTOR EDUCATION FOUNDATION,,840828277,2,2,0,10,BRINGING KNOWLEDGE FOR PRESERVATION OF ECOLOGICAL DIVERSITY BY PROMOTING ENVIRONMENTAL LITERACY.,t,f,f,f,,1980,CO,
201620219349301207,2014,Pueblo Community College Foundation,,840834567,21,21,2,125,THE FOUNDATION WAS ESTABLISHED TO PROMOTE AND ACCOUNT FOR CONTRIBUTIONS FROM THE GENERAL PUBLIC FOR THE BENEFIT OF PUBELO COMMUNITY COLLEGE (PCC),t,f,f,f,,1980,CO,
201722569349301332,2016,WILD FOREVER FOUNDATION INC,,841479115,5,5,0,10,"WILD FOREVER FOUNDATION'S MISSION IS TO PROMOTE COMPASSION, RESPECT AND FREEDOM FOR ALL WILDLIFE THROUGH REHABILITATION AND EDUCATION",t,f,f,f,,1996,CO,
201431289349301653,2013,COLORADO FEDERATION FOR DECENCY INC,,841355071,0,0,2,,COUNSELING,t,f,f,f,,1996,CO,
201501259349301660,2013,FOCUS POINTS FAMILY RESOURCE CENTER,,841353944,6,6,57,50,"FOCUS POINTS FAMILY RESOURCE CENTER'S MISSION IS TO HELP BUILD BETTER COMMUNITIES BY STRENGTHENING FAMILIES. THE CENTER PROVIDES COMMUNITY-BASED PROGRAMS THAT PROMOTE ECONOMIC AND SOCIAL INTEGRATION AND ADDRESS A RANGE OF ISSUES INCLUDING NAVIGATING INSTITUTIONAL OBSTACLES. THE CENTER SERVES MORE THAN 1,500 LOW-INCOME FAMILIES PER YEAR. MOST OF THE FAMILIES SERVED ARE COMPRISED OF NON-NATIVE-ENGLISH-SPEAKING PARENTS STRUGGLING TO LEARN ENGLISH WHILE WORKING TO SUPPORT THEIR FAMILIES AND TO PREPARE THEIR CHILDREN TO SUCCEED IN SCHOOL. THROUGH EDUCATION, THE CENTER WORKS TO HELP THESE FAMILIES BECOME SELF-SUFFICIENT, CONTRIBUTING MEMBERS OF THE DENVER COMMUNITY.",t,f,f,f,,1994,CO,
201543209349308404,2014,IDAHO YOUTH RANCH INC,,820253346,20,20,613,2083,"THE IDAHO YOUTH RANCH PROVIDES TROUBLED CHILDREN A BRIDGE TO A VALUED, RESPONSIBLE AND PRODUCTIVE FUTURE. WE ARE A CATALYST FOR POSITIVE CHANGE, WORKING TOGETHER WITH OUR COMMUNITY TO CREATE PROMISING FUTURES FOR IDAHO'S MOST VULNERABLE CHILDREN AND THEIR FAMILIES.",t,f,f,f,,1953,ID,
201313189349308246,2012,GUNNISON LEGACY FUND,,841339198,9,8,1,8,TO PRESERVE AGRICULTURAL LAND IN THE UPPER GUNNISON RIVER BASIN IN COLORADO THROUGH THE PLACEMENT OF CONSERVATION EASEMENTS ON AGRICULTURAL LAND IN ORDER TO KEEP THE LAND INTACT AND AVAILABLE FOR AGRICULTURE.,t,f,f,f,,1996,CO,
201223219349300742,2011,TRINIDAD AREA HEALTH ASSOCIATION,,840586742,8,8,231,34,HOSPITAL HEALTH CARE,t,f,f,f,,1969,CO,
201711449349300621,2016,Challenge Aspen Endowment Fund,,812665661,3,3,0,0,"Raise funds for support of Challenge Aspen, a 501(c)(3) organization.",t,f,f,f,,2016,CO,
201321349349302267,2011,EVERGREEN COUNTRY DAY SCHOOL INC,,880519835,10,10,86,60,EDUCATION OF CHILDREN FROM AGE 1 1/2 THROUGH MIDDLE SCHOOL.,t,f,f,f,,2003,CO,
201541349349308104,2014,MONTESSORI CASA INTERNATIONAL,,200536531,8,7,9,,TO UPHOLD THE HIGHEST STANDARDS IN MEETING THE EDUCATIONAL NEEDS OF ALL WHO ARE COMMITTED TO FOSTERING THE INTEREST OF THE CHILD THROUGH THE MONTESSORI PHILOSOPHY.,t,f,f,f,,2002,CO,
201241329349303314,2011,Montrose Area Merchants Association,,202018300,3,3,0,3,"Community Involvement, Merchant Assistance, and Appreciation",t,f,f,f,,2004,CO,
201740469349301789,2015,SLAVENS SCHOOL PTA,,841353605,15,15,0,,"WE HAVE A CHALLENGING ACADEMIC PROGRAM THAT SUPPORTS EVERY CHILD AS A LEARNER OF WORTH AND DIGNITY. WE STRIVE TO PERSONALIZE TEACHING TO ENSURE THAT ALL STUDENTS LEARN TO READ CRITICALLY, WRITE EFFECTIVELY, SPEAK ARTICULATELY, AND THINK LOGICALLY AND CREATIVELY IN ALL.",t,f,f,f,,1996,CO,
201732939349300808,2016,COLORADO STATE UNIVERSITY VENTURES INC,,208434503,5,4,16,4,CSU VENTURES ACTIVELY SUPPORTS AND PROMOTES THE TRANSFER OF COLORADO STATE UNIVERSITY (CSU) RESEARCH AND INNOVATIONS INTO THE MARKETPLACE FOR THE BENEFIT OF SOCIETY. CSU VENTURES; SERVES CSU FACULTY AND RESEARCHERS WHO WISH TO PROTECT AND LICENSE INTELLECTUAL PROPERTY; BUILDS RELATIONSHIPS WITH INDUSTRIES AND INVESTORS SEEKING TO ENGAGE WITH CSU AND; LEVERAGES CSU INNOVATION TO FOSTER BUSINESS FORMATION AND ENHANCE REGIONAL ECONOMIC VITALITY.,t,f,f,f,,2007,CO,
201603199349304335,2015,Warriors,,841349518,3,2,31,480,Provides Youth Sports for children ages 6-14,t,f,f,f,,1998,CO,
201332249349301783,2012,HISTORIC ST ELMO AND CHALK CREEK CANYON INC,,274063687,7,7,0,20,"THE MISSION IS TO PRESERVE, PROMOTE, AND PROTECT THE SIGNIFICANT HISTORIC RESOURCES IN THE GHOST TOWN OF ST ELMO AND THE CHALK CREEK CANYON HISTORIC MINING DISTRICT IN CHAFFEE COUNTY, CO.",t,f,f,f,,2010,CO,
201800339349300645,2016,Cheyenne Village,,846051921,19,19,153,133,"CHEYENNE VILLAGE PROVIDES SERVICES AND SUPPORT TO ADULTS WITH DEVELOPMENTAL DISABILITIES. WE HELP PEOPLE WITH DISABILITIES LEAD HAPPY, HEALTHY AND FULFILLING LIVES.",t,f,f,f,,1971,CO,
201132279349300648,2010,REDLINE,,260317963,9,9,3,50,"REDLINE IS A COMMUNITY, CONTEMPORARY ART CENTER DEDICATED TO SUPPORTING RESIDENT ARTISTS WHILE PROVIDING EDUCATIONAL OUTREACH PROGRAMS AND EVENTS THAT ARE RESPONSIVE TO THE NEEDS OF THE COMMUNITY.",t,f,f,f,,2007,CO,
201502249349301325,2014,ELEVATE USA,,463637392,8,8,2,15,"TRANSFORMING CITIES BY BUILDING LONG-TERM, LIFE-CHANGING RELATIONSHIPS WITH URBAN YOUTH.",t,f,f,f,,2014,CO,
201840449349301304,2016,NONPROFIT MANAGEMENT SERVICES,OF COLORADO,462921607,16,16,94,0,TO PROVIDE A FOUNDATION OF SUPPORT SERVICES TO NONPROFIT AGENCIES,t,f,f,f,,2013,CO,
201512269349302241,2014,AMERICA SUCCEEDS,,455334937,4,4,3,8,"AMERICA SUCCEEDS IS COMMITTED TO TRANSFORMING PUBLIC EDUCATION IN STATES ACROSS THE COUNTRY BY DEVELOPING A NETWORK OF AFFILIATED, NON-PARTISAN, BUSINESS-LED, POLICY AND ADVOCACY ORGANIZATIONS THAT PROVIDE AN INFORMED AND CREDIBLE ""BUSINESS VOICE FOR EDUCATION"".",t,f,f,f,,2012,CO,
201712269349302871,2015,Society for Mining Metallurgy and,Exploration Inc,742338444,10,10,59,12,"To assist in the dissemination of scientific, educational, and technical materials.",t,f,f,f,,1871,CO,
201640269349300534,2014,MSE,aka MONTESSORI SCHOOL OF EVERGREEN INC,202126847,13,13,0,,"TO IGNITE A LIFELONG LOVE OF LEARNING WITHIN EACH STUDENT. TO PROVIDE MEANINGFUL EXPERIENCES THAT FULLY ENGAGE YOUNG MINDS IN THE PURSUIT OF ACADEMIC EXCELLENCE, SELF-RELIANCE AND THE DETERMINATION TO CONTRIBUTE TO OUR RAPIDLY CHANGING COMMUNITY AND WORLD.",t,f,f,f,,2005,CO,
201733189349304138,2016,Summit Habitat For Humanity,,841312622,6,0,20,0,"To build decent,safe and affordable housing in partnership with families and the community.",t,f,f,f,,1995,CO,
201400469349300130,2012,DEVELOPMENTAL PATHWAYS HOUSING CORP I,,317148624,4,4,0,4,TO PROVIDE DEVELOPMENTALLY DISABLED ADULTS WITH A HOUSING FACILITY.,t,f,f,f,,1997,CO,
201311999349300111,2012,THE HUMANE SOCIETY OF BOULDER,VALLEY INC,840152768,13,13,130,830,ANIMAL WELFARE ORGANIZATION,t,f,f,f,,1902,CO,
201500769349301000,2013,USA HOCKEY INC,,510204742,16,16,116,91,TO PROMOTE THE SPORT OF AMATEUR ICE HOCKEY AND INLINE HOCKEY.,t,f,f,f,,1936,CO,
201142069349300014,2010,EMPIRE ELECTRIC ASSOCIATION INC,,846035888,7,7,75,0,"Empire Electric Association, Inc. is a non-profit, member owned, electric distribution cooperative doing business in southwestern Colorado and southeastern Utah.",t,f,f,f,,1939,CO,
201840459349301509,2016,Community Builders,,611765796,5,5,10,0,"We help people create successful, prosperous communities through training, information and assistance.",t,f,f,f,,2015,CO,
201520939349300532,2014,Saddle Rock Society,Patricia Theobald,731658889,3,3,0,,"Maintained a house museum with charitable, educational, literary & scientific activities for residents of and visitors to Summit County, Colorado",t,f,f,f,,2002,CO,
201742689349300839,2016,Foundation for Colorado Springs Future,,841286585,4,4,0,,"To maintain and diversify the economy of the greater Colorado springs, colorado area.",f,f,f,f,,,,
201313049349301576,2012,PTA Colorado Congress,,846047986,102,102,0,150,Child Advocacy,t,f,f,f,,1946,CO,
201722059349301062,2016,Warren Village Inc,,840644270,16,16,87,841,Helping Low-Income Single Parent Families Achieve Sustainable Personal & Economic Self-Sufficiency,t,f,f,f,,1969,CO,
201510759349300611,2013,JARROW SCHOOL INCORPORATED,,840531208,10,10,56,39,JARROW MONTESSORI SCHOOL PROVIDES A DYNAMIC MULTI-AGED LEARNING ENVIRONMENT THAT CULTIVATES PERSONAL AND ACADEMIC SUCCESS BY STIMULATING EACH CHILD'S NATURAL DESIRE TO LEARN.,t,f,f,f,,1964,CO,
201741299349302314,2016,ANIMAL HOUSE PETS & GROOMING INC,,205415891,10,10,36,415,"TO REDUCE THE RATE OF EUTHANASIA FOR DOGS BY PROVIDING SHELTER, FOSTER CARE, ADOPTIONS AND EDUCATIONAL OUTREACH.",t,f,f,f,,2006,CO,
201800339349300020,2016,FREDRICK BOOSTER CLUB,,841589326,7,7,0,20,PROVIDE FOR THE WELL BEING OF THE AREAS YOUTH,t,f,f,f,,2001,CO,
201741319349301454,2015,Devereux Cleo Wallace,,840406820,6,0,340,,Devereux Cleo Wallace provides a continuum of behavioral health of services for children and adolescents with emotional and psychiatric disorders.,t,f,f,f,,1948,CO,
201710239349300871,2015,SOCCER WITHOUT BORDERS,,203786129,12,11,15,513,PROVIDING SOCCER AND EDUCATIONAL OPPORTUNITIES TO UNDER-SERVED YOUTH.,t,f,f,f,,2005,PA,
201522089349300877,2014,ROTARY INTERNATIONAL PUEBLO #43,,840307713,13,13,0,15,"SERVICE TO THE COMMUNITY THE CLUB MAKES CONTRIBUTIONS AND PROGRAM SERVICES TO THE COMMUNITY TO FURTHER THE CLUB'S OBJECTIVE TO SERVE PERSONAL, BUSINESS AND COMMUNITY LIFE",t,f,f,f,,1912,CO,
201713199349318261,2016,INSPIRE CREATIVE INC,,260770136,5,0,5,25,Teaching and training in performing arts and theatrical production company.,t,f,f,f,,2007,CO,
201531339349304343,2014,CENTENNIAL CHRISTIAN ACADEMY,,202112999,4,1,6,,"Provide the highest standards for academic excellence, biblical education for primary students in the Southeast Denver suburbs.",f,f,f,f,,2000,CO,
201622089349300902,2015,OUTPOST EXPEDITIONS,,743056926,5,3,1,3,"TO PROVIDE WEEKLY MEETINGS CALLED ""CLUB BRUSSELS"" TO PROVIDE SPIRITUAL AND EMOTIONAL ENCOURAGEMENT AND ENTERTAINMENT FOR AN AVERAGE OF 55 STUDENTS PER WEEK. ALSO TO PROVIDE SERVICE PROJECTS AND OTHER MISSIONS PROJECTS.",t,f,f,f,,2002,VA,
201631349349304718,2015,COLORADO JUNIOR RODEO ASSOCIATION,,841269848,11,11,0,,PROMOTE JUNIOR RODEO,t,f,f,f,,1994,CO,
201503279349300715,2014,PLATT PARK CHILDREN'S CENTER,,462150531,7,7,25,0,"PLATT PARK CHILDREN'S CENTER IS A CHRISTIAN PRESCHOOL REACHING INTO THE SURROUNDING COMMUNITY THROUGH THE LOVE OF CHRIST. THE ORGANIZATION PROVIDES QUALITY EDUCATION IN A SAFE, LOVING, PLAY-BASED ENVIRONMENT FOR CHILDREN BETWEEN THE AGES OF TWO AND A HALF AND SIX.",t,f,f,f,,2013,CO,
201532129349300513,2014,CHILDRENS ADVISORY NETWORK,,841347020,6,5,6,85,LOW COST OR FREE SPEECH AND HEARING SCREENING AND TREATMENT FOR CHILDREN.,f,f,f,t,PERSONAL SER,1996,CO,
201513169349302486,2014,HOW TO READ YOUR BABY,,841257739,4,4,4,0,PROMOTION OF FAMILY RELATIONSHIPS AND PARENT/CHILD RELATIONSHIPS,t,f,f,f,,1992,CO,
201601889349300815,2015,CLINICA COLORADO,,273794068,8,8,13,14,"TO PROVIDE LOW COST HEALTH CARE FOR THOSE WHO ARE INDIGENT, WITHOUT HEALTH INSURANCE OR UNABLE TO OBTAIN PRIMARY CARE SERVICES. CLINICA COLORADO IS AN AFFILIATE OF CLINCNET, A GROUP OF SAFETY NET CLINICS WHO DO NOT REFUSE SERVICE BASED ON ABILITY TO PAY.",t,f,f,f,,2010,CO,
201713189349312921,2016,Vail Symposium,,742568912,12,11,4,,"The Vail Symposium is a grassroots, non-profit organization that has been part of the life and history of Vail since 1971. Our mission is to provide educational programs for the vail valley community that are thought-provoking, diverse, and affordable.",t,f,f,f,,1990,CO,
201601029349300755,2014,Vision Health International,,943108791,13,0,0,0,See Schedule O,t,f,f,f,,1989,CO,
201632289349302818,2015,Telecommunications History Group Inc,,841205096,21,21,2,45,Educating and demonstrating how communications changes lives and our world To preserve protect and display telecommunication artifacts,t,f,f,f,,1992,CO,
201610149349301751,2014,COLORADO AMATEUR HOCKEY ASSOCIATION,,841303384,8,8,0,14,"TO ENCOURAGE, IMPROVE, PROMOTE, GOVERN, AND ESTABLISH STANDARDS FOR AMATEUR ICE HOCKEY IN THE STATE OF COLORADO",f,f,t,f,,1972,CO,
201603009349300415,2015,Colorado Alliance of Research Libraries,,840819602,9,9,8,,"The Alliance seeks to obtain, operate and if necessary, develop the best products and services for its member libraries at the best terms, conditions and prices. Group purchasing remains a principal Alliance function.",t,f,f,f,,1981,CO,
201511409349300721,2014,The Cycle Effect,,460961369,7,0,3,,To take a small number of disadvantaged girls in a number of towns in Colorado and create a team that will give them opportunities through sports. The girls will be led through physical fitness training and training as a mountain bike team. The training will teach the girls life lessons. The teams will compete in local races throughout Colorado.,t,f,f,f,,2012,CO,
201713359349300106,2016,LIGHTHOUSE,,900616303,4,2,5,17,LIGHTHOUSE HELPS INDIVIDUALS IN MAINTAINING AN ALCOHOL AND DRUG FREE LIFESTYLE BY ESTABLISHING A SOBER LIVING ENVIRONMENT THAT SUPPORTS INDIVIDUAL GOALS AND POSITIVE PEER INTERACTION.,t,f,f,f,,2010,CO,
201601119349300420,2015,SHADHIKA PROJECT INC,,770344785,9,9,1,10,PROVIDE FUNDING AND SUPPORT TO INDIGENOUS INDIAN NON-PROFITS WORKING TO EMPOWER GIRLS SO THAT THEY CAN REALIZE A BETTER FUTURE.,t,f,f,f,,2002,CO,
201110269349300321,2009,Native American Multi-Cultural Education,School Inc (NAMES),841341329,6,4,4,46,"The Native American Multi-Cultural Education School, Inc. serves all cultures by teaching Adult Basic Education (ABE), General Education Diploma (GED), Computer Competencies, Internet, Workplace and Family Literacy. We serve all who have a need to improve their education, effectively increase career opportunities and build their leadership potential on their ""walk"" in this world of many cultures.",t,f,f,f,,1996,CO,
201633209349316513,2015,Shining Stars Foundation,,841526586,7,7,5,350,Provide activities and support for children with cancer and other life threatening diseases.,t,f,f,f,,2001,CO,
201510209349301166,2013,Colorado Institute of Family Medicine,,208367897,10,10,0,0,"Support the collaborative projects and educational endeavors of the family medicine residencies in Colorado, educate policy makers and the general public about the position of family medicine as an essential component of a rational health care system in Colorado and the nation, and advance the work of the Commission of Family Medicine, especially in the recruitment and retention of family physicians for Colorado.",t,f,f,f,,2007,CO,
